股票代码,股票名称,最终资产,总收益率,胜率,交易次数(对),最大回撤,夏普比率,总手续费,挂单重试(买/卖)
300020,ST银江,50733.11,-49.27%,36.18%,152,90.42%,-0.02,12435.86,买2 | 卖3
002014,永新股份,50682.81,-49.32%,33.79%,219,63.03%,-0.14,9227.17,买0 | 卖0
002822,ST中装,50672.06,-49.33%,30.59%,85,81.89%,-0.19,3899.97,买13 | 卖1
001216,华瓷股份,50514.75,-49.49%,37.21%,43,67.65%,-0.39,1560.29,买4 | 卖0
301017,漱玉平民,50488.22,-49.51%,30.95%,42,68.13%,-0.19,2404.82,买0 | 卖0
301376,致欧科技,50453.54,-49.55%,27.27%,33,60.42%,-0.68,1520.49,买0 | 卖0
002807,江阴银行,50433.73,-49.57%,23.16%,95,70.63%,-0.38,4055.35,买10 | 卖1
300979,华利集团,50233.47,-49.77%,34.69%,49,54.78%,-0.58,2020.54,买0 | 卖0
301110,青木科技,50159.17,-49.84%,25.58%,43,59.58%,-0.25,1546.78,买1 | 卖0
300535,达威股份,50082.25,-49.92%,36.26%,91,75.83%,-0.25,2597.78,买16 | 卖0
301027,华蓝集团,50003.6,-50.00%,35.14%,37,75.18%,-0.2,1427.41,买3 | 卖0
300105,龙源技术,49586.38,-50.41%,34.19%,155,79.14%,-0.07,9857.63,买0 | 卖0
300025,华星创业,49554.97,-50.45%,31.47%,143,86.96%,-0.0,7142.12,买0 | 卖2
002697,红旗连锁,49495.57,-50.50%,33.09%,136,68.09%,-0.16,7514.49,买2 | 卖0
300862,蓝盾光电,49380.06,-50.62%,26.42%,53,78.46%,-0.27,1553.91,买0 | 卖0
002769,普路通,49345.15,-50.65%,32.38%,105,92.17%,-0.08,6812.84,买11 | 卖0
002480,新筑股份,49190.69,-50.81%,31.01%,158,74.81%,-0.09,10938.3,买2 | 卖1
301390,经纬股份,49168.37,-50.83%,14.71%,34,61.14%,-0.69,1478.62,买0 | 卖0
002930,宏川智慧,49075.93,-50.92%,28.95%,76,74.95%,-0.23,3481.04,买11 | 卖0
300032,金龙机电,48842.3,-51.16%,33.80%,142,90.33%,-0.03,11338.71,买1 | 卖6
300962,中金辐照,48784.83,-51.22%,32.65%,49,57.09%,-0.39,2353.16,买0 | 卖0
300987,川网传媒,48715.83,-51.28%,33.33%,48,65.73%,-0.17,1780.2,买0 | 卖0
002858,力盛体育,48580.59,-51.42%,34.12%,85,60.11%,-0.14,3413.42,买19 | 卖2
002505,鹏都农牧,48508.9,-51.49%,30.25%,119,65.99%,-0.13,7244.04,买5 | 卖1
001336,楚环科技,48462.93,-51.54%,27.78%,36,59.89%,-0.54,1870.09,买1 | 卖0
001296,长江材料,48408.64,-51.59%,23.26%,43,55.99%,-0.47,1700.4,买5 | 卖0
002476,宝莫股份,48380.81,-51.62%,32.61%,138,78.09%,-0.08,6939.15,买10 | 卖1
300736,百邦科技,48340.37,-51.66%,30.26%,76,75.11%,-0.11,2375.61,买9 | 卖2
300869,康泰医学,48056.03,-51.94%,22.45%,49,70.22%,-0.25,2106.93,买0 | 卖0
002929,润建股份,48045.54,-51.95%,26.25%,80,74.94%,-0.21,3127.48,买5 | 卖1
001282,三联锻造,48031.9,-51.97%,29.03%,31,54.52%,-0.61,1224.09,买5 | 卖0
300767,震安科技,47995.63,-52.00%,31.34%,67,74.55%,-0.15,4008.34,买9 | 卖0
301050,雷电微力,47951.59,-52.05%,27.08%,48,61.67%,-0.51,1834.41,买1 | 卖0
300515,三德科技,47922.97,-52.08%,34.04%,94,75.02%,-0.16,3731.08,买20 | 卖0
300894,火星人,47801.51,-52.20%,31.11%,45,68.81%,-0.33,1787.5,买0 | 卖0
002857,三晖电气,47759.84,-52.24%,31.87%,91,72.75%,-0.19,3923.16,买12 | 卖1
000888,峨眉山Ａ,47741.83,-52.26%,39.72%,287,76.83%,-0.07,12075.15,买2 | 卖0
002800,天顺股份,47723.38,-52.28%,31.18%,93,77.50%,-0.11,3900.64,买21 | 卖1
001366,播恩集团,47696.07,-52.30%,26.67%,30,63.05%,-0.68,1039.94,买6 | 卖0
002801,微光股份,47620.18,-52.38%,38.95%,95,67.54%,-0.3,3163.72,买18 | 卖1
300183,东软载波,47562.63,-52.44%,29.94%,157,65.83%,-0.08,7839.36,买0 | 卖3
002084,海鸥住工,47560.68,-52.44%,34.20%,193,75.75%,-0.02,9048.39,买2 | 卖1
002137,实益达,47538.76,-52.46%,30.39%,181,84.71%,-0.01,11680.25,买3 | 卖2
002678,珠江钢琴,47517.48,-52.48%,27.21%,136,81.49%,-0.14,9549.46,买1 | 卖1
300478,杭州高新,47510.42,-52.49%,33.67%,98,82.53%,-0.1,5196.59,买13 | 卖3
300870,欧陆通,47185.1,-52.81%,32.14%,56,74.92%,-0.17,1630.89,买1 | 卖0
002528,ST英飞拓,47128.21,-52.87%,31.69%,142,84.26%,-0.05,10153.91,买2 | 卖11
001211,双枪科技,46997.27,-53.00%,29.41%,51,57.19%,-0.66,1950.74,买3 | 卖0
300770,新媒股份,46905.85,-53.09%,33.82%,68,71.57%,-0.34,3278.2,买5 | 卖0
300205,ST天喻,46895.79,-53.10%,33.33%,141,86.38%,-0.03,9118.24,买4 | 卖0
301167,建研设计,46875.16,-53.12%,25.58%,43,69.83%,-0.49,1513.91,买1 | 卖0
300051,琏升科技,46853.44,-53.15%,34.53%,139,87.43%,-0.01,8100.56,买6 | 卖1
002449,国星光电,46465.33,-53.53%,36.00%,150,68.61%,-0.12,8560.65,买0 | 卖0
002477,雏鹰退,46226.0,-53.77%,32.00%,75,82.46%,-0.23,6788.03,买1 | 卖23
301383,天键股份,46222.77,-53.78%,33.33%,30,60.03%,-0.51,1362.25,买0 | 卖0
300614,百川畅银,46203.86,-53.80%,22.92%,48,81.06%,-0.32,1820.12,买0 | 卖0
300665,飞鹿股份,46069.11,-53.93%,37.65%,85,64.36%,-0.2,4032.9,买10 | 卖1
300825,阿尔特,45985.26,-54.01%,30.00%,60,69.77%,-0.26,2021.77,买10 | 卖0
002825,纳尔股份,45925.85,-54.07%,28.26%,92,68.45%,-0.2,3171.14,买16 | 卖0
003032,ST传智,45843.75,-54.16%,30.43%,46,78.34%,-0.23,2583.22,买16 | 卖1
001227,兰州银行,45763.35,-54.24%,17.95%,39,59.16%,-0.88,1611.69,买3 | 卖0
300872,天阳科技,45707.35,-54.29%,24.14%,58,76.61%,-0.3,1840.66,买1 | 卖0
301038,深水规院,45629.75,-54.37%,23.08%,52,73.50%,-0.18,1750.28,买1 | 卖0
300329,海伦钢琴,45540.35,-54.46%,30.43%,138,94.07%,-0.04,9400.66,买0 | 卖0
003012,东鹏控股,45535.05,-54.46%,22.95%,61,70.00%,-0.52,2868.92,买1 | 卖0
300981,中红医疗,45375.65,-54.62%,26.00%,50,68.70%,-0.59,1930.34,买0 | 卖0
002511,中顺洁柔,45309.38,-54.69%,32.10%,162,70.30%,-0.19,5808.63,买0 | 卖2
300659,中孚信息,45275.92,-54.72%,24.71%,85,76.61%,-0.11,4884.1,买8 | 卖0
002742,ST三圣,44791.81,-55.21%,36.19%,105,83.24%,-0.17,5937.22,买8 | 卖5
002574,明牌珠宝,44771.73,-55.23%,26.53%,147,74.29%,-0.17,6033.36,买1 | 卖1
002260,德奥退,44747.35,-55.25%,37.21%,86,82.24%,-0.12,5717.7,买3 | 卖21
300431,暴风退,44701.59,-55.30%,29.41%,34,83.71%,-0.2,2404.46,买32 | 卖4
300038,数知退,44400.86,-55.60%,38.54%,96,89.86%,-0.09,10223.2,买3 | 卖1
002908,德生科技,44019.64,-55.98%,34.12%,85,72.32%,-0.17,3293.41,买14 | 卖1
300643,万通智控,43868.65,-56.13%,31.40%,86,78.82%,-0.13,3159.4,买13 | 卖2
002942,新农股份,43854.68,-56.15%,30.00%,70,59.30%,-0.38,2801.34,买6 | 卖1
301039,中集车辆,43845.53,-56.15%,27.27%,44,68.05%,-0.53,1959.5,买0 | 卖0
300425,中建环能,43776.54,-56.22%,32.65%,98,68.59%,-0.19,3960.39,买14 | 卖1
002848,ST高斯,43704.11,-56.30%,37.36%,91,85.31%,-0.1,3015.89,买27 | 卖6
300858,科拓生物,43631.03,-56.37%,27.12%,59,69.33%,-0.38,3069.95,买9 | 卖0
300947,德必集团,43626.14,-56.37%,27.08%,48,62.44%,-0.27,1958.87,买0 | 卖0
300666,江丰电子,43032.71,-56.97%,31.52%,92,76.10%,-0.2,3314.27,买18 | 卖2
300884,狄耐克,42815.17,-57.18%,29.63%,54,60.76%,-0.36,2157.81,买0 | 卖0
002809,红墙股份,42702.05,-57.30%,28.09%,89,75.11%,-0.26,2697.99,买12 | 卖3
300292,吴通控股,42530.95,-57.47%,29.27%,123,77.70%,-0.08,5427.05,买9 | 卖2
300615,欣天科技,42450.37,-57.55%,30.68%,88,77.32%,-0.13,4705.62,买12 | 卖0
600060,海信视像,42319.03,-57.68%,35.09%,265,99.80%,0.38,9094.01,买50 | 卖1
001313,粤海饲料,42316.57,-57.68%,20.83%,48,68.99%,-0.72,1974.43,买8 | 卖1
002832,比音勒芬,42312.48,-57.69%,29.35%,92,68.22%,-0.45,5035.49,买5 | 卖0
300732,设研院,42286.95,-57.71%,33.33%,78,72.28%,-0.29,2771.06,买3 | 卖0
301329,信音电子,42264.73,-57.74%,21.88%,32,63.21%,-0.74,1269.26,买1 | 卖0
300941,创识科技,42235.15,-57.76%,22.92%,48,71.79%,-0.23,2745.85,买1 | 卖0
300030,阳普医疗,42198.51,-57.80%,31.58%,152,87.61%,-0.07,8477.43,买0 | 卖0
002813,路畅科技,42161.72,-57.84%,32.93%,82,60.47%,-0.11,3412.27,买21 | 卖0
301180,万祥科技,42105.27,-57.89%,32.56%,43,65.14%,-0.49,1627.71,买0 | 卖0
002790,瑞尔特,42055.91,-57.94%,32.00%,100,80.42%,-0.31,4234.09,买7 | 卖0
002789,ST建艺,41984.12,-58.02%,34.74%,95,73.53%,-0.19,4862.9,买6 | 卖1
300543,朗科智能,41964.31,-58.04%,31.46%,89,74.93%,-0.18,3728.79,买12 | 卖3
300761,立华股份,41958.06,-58.04%,26.47%,68,73.57%,-0.44,2595.92,买5 | 卖2
300549,优德精密,41766.0,-58.23%,32.18%,87,82.66%,-0.14,2787.02,买19 | 卖0
002701,奥瑞金,41718.93,-58.28%,28.89%,135,79.51%,-0.34,8431.01,买0 | 卖0
002818,富森美,41707.79,-58.29%,25.00%,96,66.09%,-0.56,4437.26,买7 | 卖0
001318,阳光乳业,41682.15,-58.32%,23.08%,39,71.49%,-0.67,1716.83,买5 | 卖0
301082,久盛电气,41630.38,-58.37%,23.81%,42,68.18%,-0.32,1667.6,买0 | 卖0
300422,博世科,41405.24,-58.59%,30.84%,107,75.68%,-0.19,5764.77,买17 | 卖1
003037,三和管桩,41184.56,-58.82%,28.00%,50,77.35%,-0.43,2141.49,买6 | 卖2
300603,立昂技术,41175.28,-58.82%,29.89%,87,84.00%,-0.13,5158.75,买21 | 卖1
300800,力合科技,41146.61,-58.85%,30.65%,62,71.04%,-0.47,2257.44,买1 | 卖1
301026,浩通科技,40854.01,-59.15%,27.66%,47,69.01%,-0.44,1852.94,买0 | 卖0
301051,信濠光电,40793.33,-59.21%,29.41%,51,70.62%,-0.56,2929.72,买0 | 卖0
300697,电工合金,40753.22,-59.25%,33.75%,80,69.55%,-0.15,2559.74,买13 | 卖2
300452,山河药辅,40609.04,-59.39%,29.00%,100,78.62%,-0.14,5543.9,买19 | 卖1
002845,同兴达,40408.16,-59.59%,27.78%,90,75.87%,-0.22,2812.8,买13 | 卖1
002143,印纪退,40366.43,-59.63%,27.27%,99,81.90%,-0.08,3560.52,买7 | 卖5
301533,威马农机,40206.14,-59.79%,21.43%,28,59.79%,-0.79,1023.89,买0 | 卖0
300117,ST嘉寓,40036.4,-59.96%,32.58%,132,68.87%,-0.04,6958.58,买6 | 卖0
301129,瑞纳智能,40023.61,-59.98%,28.57%,42,71.98%,-0.43,2045.38,买0 | 卖1
300853,申昊科技,39946.22,-60.05%,29.51%,61,78.34%,-0.34,1935.76,买8 | 卖0
002778,中晟高科,39913.43,-60.09%,34.69%,98,71.70%,-0.24,3458.54,买16 | 卖1
002886,沃特股份,39881.29,-60.12%,30.53%,95,82.64%,-0.19,2701.67,买11 | 卖2
300675,建科院,39868.63,-60.13%,32.18%,87,88.14%,-0.12,4840.41,买16 | 卖1
003030,祖名股份,39849.45,-60.15%,30.61%,49,70.24%,-0.55,1889.55,买5 | 卖1
300493,润欣科技,39768.54,-60.23%,32.35%,102,73.83%,-0.1,3357.46,买21 | 卖1
301136,招标股份,39451.59,-60.55%,27.91%,43,82.40%,-0.32,1390.42,买0 | 卖0
002983,芯瑞达,39159.17,-60.84%,26.56%,64,69.33%,-0.5,2512.88,买9 | 卖0
300011,鼎汉技术,39095.8,-60.90%,34.81%,158,83.81%,-0.11,7486.16,买4 | 卖0
002799,环球印务,38967.2,-61.03%,34.88%,86,72.44%,-0.22,4721.8,买21 | 卖1
002740,ST爱迪,38880.75,-61.12%,36.00%,75,83.32%,-0.2,5746.25,买9 | 卖6
300116,ST保力,38520.0,-61.48%,29.66%,118,84.55%,-0.06,6203.01,买11 | 卖3
002119,康强电子,38518.06,-61.48%,34.08%,179,90.42%,-0.05,6860.95,买13 | 卖4
002510,天汽模,38397.84,-61.60%,29.41%,153,79.73%,-0.14,5933.09,买1 | 卖1
300370,安控科技,38345.91,-61.65%,31.03%,116,81.72%,-0.1,4718.01,买4 | 卖1
003000,劲仔食品,38292.62,-61.71%,30.19%,53,66.47%,-0.55,2163.38,买11 | 卖0
002852,道道全,38258.19,-61.74%,32.18%,87,76.85%,-0.37,2608.73,买8 | 卖1
300445,康斯特,38214.06,-61.79%,30.36%,112,81.23%,-0.22,5347.95,买23 | 卖1
300789,唐源电气,38091.43,-61.91%,30.16%,63,80.67%,-0.42,2041.57,买7 | 卖0
300805,电声股份,38072.88,-61.93%,26.56%,64,78.18%,-0.23,2007.11,买9 | 卖0
000836,ST富通,38035.47,-61.96%,36.16%,224,99.63%,0.17,360555.49,买3 | 卖29
301177,迪阿股份,37959.17,-62.04%,27.03%,37,74.80%,-0.65,1176.81,买0 | 卖1
300845,捷安高科,37893.09,-62.11%,32.08%,53,78.39%,-0.34,1538.91,买9 | 卖0
000621,ST比特,37860.36,-62.14%,37.50%,72,77.33%,-0.35,3905.65,买4 | 卖11
002224,三 力 士,37799.01,-62.20%,28.14%,167,74.70%,-0.17,7195.94,买1 | 卖1
002659,凯文教育,37668.07,-62.33%,31.75%,126,67.58%,-0.16,5409.94,买15 | 卖2
300495,ST美尚,37585.11,-62.41%,29.33%,75,67.86%,-0.29,3080.92,买12 | 卖2
300138,晨光生物,37478.29,-62.52%,30.43%,161,77.72%,-0.22,8122.65,买0 | 卖0
300553,集智股份,37109.87,-62.89%,30.93%,97,83.13%,-0.23,3016.16,买19 | 卖1
000520,凤凰航运,36958.76,-63.04%,30.14%,292,95.62%,-0.01,28983.41,买5 | 卖5
002485,ST雪发,36933.38,-63.07%,33.08%,133,81.17%,-0.26,5300.56,买2 | 卖4
301024,霍普股份,36893.23,-63.11%,27.08%,48,73.34%,-0.39,1558.74,买1 | 卖0
300239,东宝生物,36791.32,-63.21%,30.26%,152,85.84%,-0.09,11239.69,买6 | 卖1
300877,金春股份,36786.88,-63.21%,32.00%,50,84.48%,-0.38,1246.09,买0 | 卖0
002889,东方嘉盛,36489.31,-63.51%,33.71%,89,82.44%,-0.24,3321.69,买10 | 卖2
000803,山高环能,36389.93,-63.61%,30.31%,287,90.23%,-0.02,16922.03,买24 | 卖14
300596,利安隆,36132.61,-63.87%,29.03%,93,66.73%,-0.43,3502.39,买11 | 卖0
002776,ST柏龙,35905.73,-64.09%,31.51%,73,84.41%,-0.25,5925.3,买9 | 卖16
301187,欧圣电气,35861.55,-64.14%,35.00%,40,77.53%,-0.57,1090.5,买1 | 卖0
300447,全信股份,35700.91,-64.30%,33.33%,111,86.97%,-0.17,3044.13,买26 | 卖4
300936,中英科技,35606.82,-64.39%,29.41%,51,67.40%,-0.37,1749.13,买0 | 卖0
300939,秋田微,35520.55,-64.48%,27.78%,54,82.54%,-0.19,1922.47,买0 | 卖0
300566,激智科技,35350.02,-64.65%,33.33%,90,75.53%,-0.25,3246.95,买14 | 卖0
002763,汇洁股份,35326.38,-64.67%,33.64%,107,67.29%,-0.4,3615.66,买13 | 卖2
300635,中达安,35286.14,-64.71%,26.88%,93,82.37%,-0.23,4655.9,买9 | 卖0
301048,金鹰重工,35285.39,-64.71%,29.79%,47,68.03%,-0.6,1809.6,买1 | 卖0
300190,维尔利,35275.7,-64.72%,33.33%,144,76.20%,-0.26,5770.31,买1 | 卖3
300812,易天股份,35210.64,-64.79%,33.33%,66,81.50%,-0.27,2177.38,买9 | 卖1
002388,新亚制程,35183.23,-64.82%,30.07%,143,84.57%,-0.11,5733.76,买4 | 卖7
301509,金凯生科,35171.61,-64.83%,20.00%,30,73.24%,-0.82,1085.39,买1 | 卖0
002577,雷柏科技,35096.71,-64.90%,31.94%,144,81.12%,-0.15,6534.31,买4 | 卖2
300783,三只松鼠,34931.02,-65.07%,23.08%,65,76.50%,-0.38,2781.02,买10 | 卖0
300577,开润股份,34816.33,-65.18%,31.82%,88,74.70%,-0.38,4554.63,买9 | 卖0
300915,海融科技,34756.52,-65.24%,24.53%,53,68.51%,-0.59,2021.47,买0 | 卖0
002691,冀凯股份,34687.52,-65.31%,27.91%,129,86.53%,-0.09,6691.39,买10 | 卖9
300926,博俊科技,34678.53,-65.32%,27.45%,51,79.26%,-0.45,1713.48,买1 | 卖0
002619,ST艾格,34641.15,-65.36%,22.73%,88,87.25%,-0.22,5314.86,买0 | 卖2
300818,耐普矿机,34617.88,-65.38%,27.12%,59,73.74%,-0.44,1770.16,买6 | 卖0
300840,酷特智能,34520.19,-65.48%,30.91%,55,80.86%,-0.3,1691.79,买14 | 卖0
300233,金城医药,34485.88,-65.51%,34.85%,132,76.48%,-0.16,6327.1,买10 | 卖0
300396,迪瑞医疗,34454.25,-65.55%,35.45%,110,81.67%,-0.28,4125.74,买6 | 卖1
300955,嘉亨家化,34450.81,-65.55%,30.61%,49,74.00%,-0.52,2017.19,买0 | 卖0
300436,广生堂,34367.86,-65.63%,28.43%,102,89.78%,-0.15,2603.12,买27 | 卖0
002242,九阳股份,34312.43,-65.69%,29.44%,180,69.30%,-0.29,7014.6,买1 | 卖2
300028,金亚退,34125.26,-65.87%,32.31%,65,90.05%,-0.25,4373.75,买6 | 卖0
003016,欣贺股份,34038.84,-65.96%,26.79%,56,73.98%,-0.57,2636.18,买1 | 卖0
300642,透景生命,34000.57,-66.00%,35.23%,88,76.88%,-0.36,3302.45,买8 | 卖0
300404,博济医药,33930.23,-66.07%,30.53%,95,78.45%,-0.18,4010.83,买27 | 卖7
300720,海川智能,33758.35,-66.24%,32.14%,84,74.53%,-0.27,2680.62,买12 | 卖0
002337,赛象科技,33582.88,-66.42%,31.17%,154,81.34%,-0.16,7259.15,买4 | 卖0
002660,茂硕电源,33483.6,-66.52%,30.77%,143,92.44%,-0.14,14971.46,买1 | 卖0
300599,雄塑科技,33470.97,-66.53%,26.67%,90,85.68%,-0.37,2603.09,买11 | 卖1
300695,兆丰股份,33441.66,-66.56%,27.66%,94,78.02%,-0.51,2907.33,买4 | 卖0
300169,天晟新材,33401.4,-66.60%,32.84%,134,77.87%,-0.1,6736.67,买2 | 卖2
300743,天地数码,33219.77,-66.78%,28.40%,81,79.34%,-0.42,2377.22,买18 | 卖0
002150,正泰电源,33147.66,-66.85%,30.69%,189,85.87%,-0.13,4621.27,买0 | 卖2
002621,ST美吉,33145.65,-66.85%,30.33%,122,78.62%,-0.18,6758.34,买1 | 卖0
002509,天茂退,33103.15,-66.90%,30.26%,76,76.72%,-0.35,4326.83,买1 | 卖0
300545,联得装备,33097.83,-66.90%,30.11%,93,79.35%,-0.25,4340.22,买16 | 卖1
001202,炬申股份,32873.7,-67.13%,25.00%,56,70.96%,-0.62,1994.31,买5 | 卖1
300150,世纪瑞尔,32793.77,-67.21%,29.05%,148,84.99%,-0.24,6590.22,买1 | 卖1
000711,ST京蓝,32673.27,-67.33%,32.55%,255,96.01%,0.01,24957.9,买10 | 卖8
301206,三元生物,32480.54,-67.52%,21.43%,42,68.46%,-1.13,1408.45,买0 | 卖0
000068,华控赛格,32450.29,-67.55%,31.06%,264,85.65%,-0.06,16926.73,买4 | 卖12
300715,凯伦股份,32424.88,-67.58%,29.63%,81,82.90%,-0.25,4479.17,买14 | 卖1
300145,南方泵业,32017.97,-67.98%,30.32%,155,80.39%,-0.27,6020.99,买4 | 卖0
300906,日月明,31852.76,-68.15%,26.67%,60,71.54%,-0.57,2155.22,买1 | 卖0
002817,黄山胶囊,31750.41,-68.25%,32.56%,86,73.57%,-0.47,2405.55,买17 | 卖0
300504,天邑股份,31740.59,-68.26%,35.06%,77,73.84%,-0.34,2516.47,买10 | 卖1
301025,读客文化,31652.9,-68.35%,27.27%,44,77.45%,-0.36,1321.05,买1 | 卖0
300796,贝斯美,31511.65,-68.49%,32.88%,73,71.78%,-0.58,2619.38,买5 | 卖0
002910,庄园牧场,31496.22,-68.50%,35.00%,80,82.84%,-0.29,2869.78,买13 | 卖3
002946,新乳业,31417.73,-68.58%,30.14%,73,76.41%,-0.53,3256.3,买12 | 卖2
002269,美邦服饰,31236.92,-68.76%,28.25%,177,81.68%,-0.24,9379.09,买1 | 卖0
300616,尚品宅配,31186.71,-68.81%,27.06%,85,79.50%,-0.47,3656.33,买9 | 卖0
002905,金逸影视,30934.43,-69.07%,37.36%,91,78.43%,-0.28,2835.55,买7 | 卖0
002061,浙江交科,30785.11,-69.21%,29.26%,188,81.49%,-0.15,8428.81,买3 | 卖1
300883,龙利得,30698.5,-69.30%,23.21%,56,75.15%,-0.67,1809.51,买1 | 卖0
300753,爱朋医疗,30663.89,-69.34%,28.40%,81,83.00%,-0.28,2383.13,买7 | 卖0
300801,泰和科技,30413.51,-69.59%,32.81%,64,80.29%,-0.44,1649.48,买5 | 卖2
002717,ST岭南,30394.42,-69.61%,27.78%,108,89.60%,-0.17,7719.53,买7 | 卖15
300625,三雄极光,30374.36,-69.63%,31.58%,95,75.70%,-0.71,2935.67,买8 | 卖0
300670,大烨智能,30327.42,-69.67%,34.18%,79,78.45%,-0.22,2751.57,买7 | 卖3
000769,ST大菲,30281.68,-69.72%,30.26%,76,83.25%,-0.48,5378.32,买6 | 卖5
003042,中农联合,30194.7,-69.81%,26.00%,50,81.30%,-0.56,2132.32,买5 | 卖0
301108,洁雅股份,29963.15,-70.04%,22.00%,50,79.08%,-0.89,1737.84,买0 | 卖1
300772,运达股份,29945.13,-70.05%,24.36%,78,81.90%,-0.33,2383.88,买10 | 卖1
301149,隆华新材,29912.82,-70.09%,24.44%,45,75.03%,-0.99,1256.22,买0 | 卖0
300708,聚灿光电,29906.82,-70.09%,27.06%,85,76.88%,-0.24,2514.1,买30 | 卖2
300214,日科化学,29783.66,-70.22%,35.71%,154,82.60%,-0.29,6316.26,买1 | 卖1
002780,三夫户外,29587.47,-70.41%,28.44%,109,73.64%,-0.27,3991.52,买22 | 卖2
300288,朗玛信息,29515.81,-70.48%,32.23%,121,95.32%,-0.14,8841.19,买12 | 卖1
002836,新宏泽,29329.28,-70.67%,31.87%,91,87.11%,-0.33,3030.74,买15 | 卖1
301302,华如科技,29242.61,-70.76%,20.00%,40,78.81%,-0.68,1497.36,买2 | 卖0
300462,ST华铭,29160.55,-70.84%,31.91%,94,82.56%,-0.18,2911.51,买18 | 卖3
002496,ST辉丰,29009.98,-70.99%,33.99%,153,82.00%,-0.12,4808.0,买1 | 卖3
301118,恒光股份,29005.74,-70.99%,26.32%,38,75.84%,-0.6,1248.28,买1 | 卖0
300372,欣泰退,28938.95,-71.06%,25.00%,20,73.38%,-0.85,867.05,买6 | 卖2
300541,先进数通,28823.51,-71.18%,30.30%,99,81.67%,-0.22,3459.51,买16 | 卖0
300664,鹏鹞环保,28812.65,-71.19%,30.77%,78,77.19%,-0.61,2222.32,买8 | 卖1
301066,万事利,28558.23,-71.44%,26.00%,50,80.25%,-0.49,1439.7,买2 | 卖0
300645,正元智慧,28501.2,-71.50%,26.67%,90,88.37%,-0.27,3237.81,买10 | 卖3
002450,康得退,28294.82,-71.71%,43.84%,73,92.48%,-0.41,11937.23,买0 | 卖28
002433,太安退,28270.16,-71.73%,29.85%,134,78.09%,-0.31,6467.89,买7 | 卖0
300899,ST凯鑫,27918.01,-72.08%,31.48%,54,82.39%,-0.56,1474.97,买2 | 卖0
300935,盈建科,27758.75,-72.24%,31.03%,58,81.43%,-0.65,1739.23,买0 | 卖0
300892,品渥食品,27679.55,-72.32%,23.21%,56,77.00%,-0.35,2113.43,买0 | 卖0
300826,测绘股份,27583.73,-72.42%,20.00%,65,75.35%,-0.57,2029.3,买5 | 卖0
300494,盛天网络,27472.31,-72.53%,30.00%,110,79.61%,-0.2,3488.66,买14 | 卖2
300080,易成新能,27285.32,-72.71%,33.09%,136,81.33%,-0.17,6265.66,买1 | 卖0
600097,开创国际,27227.92,-72.77%,28.57%,273,89.92%,-0.1,16423.1,买14 | 卖5
300591,万里马,27162.29,-72.84%,24.72%,89,89.74%,-0.24,2399.72,买21 | 卖3
300108,ST吉药,27133.51,-72.87%,28.68%,129,82.19%,-0.16,4059.56,买9 | 卖0
300513,恒实科技,26645.69,-73.35%,25.77%,97,80.96%,-0.37,3013.34,买22 | 卖0
300597,吉大通信,26507.32,-73.49%,35.71%,84,78.23%,-0.41,2700.67,买19 | 卖2
300630,普利退,26504.42,-73.50%,33.33%,75,84.44%,-0.22,5668.56,买11 | 卖2
300739,明阳电路,26378.83,-73.62%,28.26%,92,79.96%,-0.39,2571.19,买4 | 卖0
002933,新兴装备,26291.2,-73.71%,34.67%,75,80.52%,-0.55,2430.81,买10 | 卖0
000535,ST猴王,26265.87,-73.73%,25.24%,103,82.45%,-0.22,5597.11,买7 | 卖5
300797,钢研纳克,26257.91,-73.74%,27.54%,69,82.37%,-0.54,1885.05,买19 | 卖0
300162,雷曼光电,26156.77,-73.84%,28.97%,145,92.64%,-0.14,6530.23,买3 | 卖1
300295,三六五网,25678.65,-74.32%,31.06%,132,90.62%,-0.18,5376.3,买0 | 卖0
002103,广博股份,25602.07,-74.40%,30.23%,172,92.89%,-0.13,9218.84,买8 | 卖0
300533,冰川网络,25390.92,-74.61%,29.47%,95,87.75%,-0.38,2547.99,买14 | 卖0
002502,ST鼎龙,25321.72,-74.68%,32.20%,118,76.71%,-0.24,4646.3,买2 | 卖2
300867,圣元环保,25198.58,-74.80%,26.32%,57,80.16%,-0.81,1487.42,买0 | 卖0
002928,华夏航空,25160.95,-74.84%,26.83%,82,81.63%,-0.56,2436.07,买4 | 卖1
001209,洪兴股份,24349.71,-75.65%,22.00%,50,80.64%,-0.78,1340.32,买2 | 卖3
000005,ST星源,24275.03,-75.72%,34.09%,264,95.23%,0.19,21838.93,买70 | 卖60
300798,锦鸡股份,24099.83,-75.90%,28.79%,66,87.28%,-0.41,1688.11,买11 | 卖0
300208,中程退,24035.81,-75.96%,29.85%,134,93.13%,-0.12,8110.21,买5 | 卖0
300405,科隆股份,23870.57,-76.13%,34.29%,105,85.52%,-0.24,4514.41,买13 | 卖0
300464,星徽股份,23778.49,-76.22%,31.96%,97,88.58%,-0.21,4613.51,买13 | 卖3
301133,金钟股份,23730.37,-76.27%,31.25%,48,79.90%,-0.79,1289.64,买0 | 卖0
002468,申通快递,23422.7,-76.58%,33.33%,144,82.60%,-0.33,4749.25,买15 | 卖0
301001,凯淳股份,23320.25,-76.68%,22.00%,50,79.50%,-0.48,1589.79,买1 | 卖0
